sensor,site_id,role,target_site,control_rank,seq,period_id,month,usable,mean_VV,mean_VH,mean_VV_minus_VH,mean_B2,mean_B3,mean_B4,mean_B8,mean_B11,mean_B12,mean_NDVI,mean_NDWI
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,3,P03,2024-01,True,-11.16083560737617,-17.573227125336143,6.412391504456892,,,,,,,,
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,4,P04,2024-02,True,-10.876522695293614,-16.35066990081002,5.474147207003598,,,,,,,,
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,5,P05,2024-03,True,-10.55318755272849,-16.1566473217104,5.603459767137719,,,,,,,,
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,6,P06,2024-04,True,-10.62268228101197,-16.020981425163793,5.398369257177281,,,,,,,,
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,7,P07,2024-05,True,-10.623996234536172,-16.615494556707496,6.0186299288313485,,,,,,,,
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,8,P08,2024-06,True,-10.764797371938533,-16.90190477614309,6.137107404727562,,,,,,,,
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,9,P09,2024-07,True,-10.689252616603877,-16.664270020933714,6.023891249097126,,,,,,,,
sentinel1,counterfactual_0027_03,donor,treatment_0027,3,10,P10,2024-08,True,-11.098385231769553,-17.044896041785968,5.946510812330479,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,1,P01,2023-11,False,,,,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,2,P02,2023-12,True,-9.603190368004261,-16.178040528371046,6.560824466326382,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,3,P03,2024-01,True,-10.337209908418053,-17.699312776741987,7.36210286669501,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,4,P04,2024-02,True,-9.635941782700217,-16.253422118573663,6.617480330311625,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,5,P05,2024-03,True,-9.67797701455322,-16.187691014051165,6.509714001575689,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,6,P06,2024-04,True,-9.72660737682069,-16.26227645413126,6.508196006603075,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,7,P07,2024-05,True,-9.6944972208726,-16.700834110894867,7.052262415987652,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,8,P08,2024-06,True,-9.980855031140385,-17.013984429451803,7.0331293989406385,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,9,P09,2024-07,True,-9.699322606454027,-16.771130328129733,7.057281378912623,,,,,,,,
sentinel1,counterfactual_0027_04,donor,treatment_0027,4,10,P10,2024-08,True,-9.91079467519462,-16.857687028389144,6.946892368011691,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,1,P01,2023-11,False,,,,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,2,P02,2023-12,True,-10.993858318167122,-16.437674025976943,5.490826471707726,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,3,P03,2024-01,True,-11.732999078082917,-18.538304835531644,6.805305729446055,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,4,P04,2024-02,True,-10.85475204619879,-16.603707059436353,5.748955030424624,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,5,P05,2024-03,True,-10.487181977359304,-16.370267700697905,5.883085722631233,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,6,P06,2024-04,True,-10.783382375881189,-16.269652273196613,5.460099168374251,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,7,P07,2024-05,True,-10.730801662716292,-16.95490218092327,6.242550917927301,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,8,P08,2024-06,True,-11.010789018392025,-17.258384958130158,6.247595940890668,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,9,P09,2024-07,True,-10.682342532541211,-16.87246706265817,6.227941958853987,,,,,,,,
sentinel1,counterfactual_0027_05,donor,treatment_0027,5,10,P10,2024-08,True,-11.000728498693308,-17.195201675958018,6.194473169642492,,,,,,,,
sentinel2,treatment_0001,target,treatment_0001,0,1,P01,2023-11,True,,,,0.02863891291890885,0.04536721407724539,0.05121011674870581,0.23549863760335027,0.21415760245332296,0.12503638875906917,0.6289482775886799,-0.6773948716077325
sentinel2,treatment_0001,target,treatment_0001,0,2,P02,2023-12,True,,,,0.027575027013497927,0.04483932464495493,0.0560822665017534,0.19086562115368558,0.1825701499038462,0.11366144499912494,0.5457447913818886,-0.6355683775085497
sentinel2,treatment_0001,target,treatment_0001,0,3,P03,2024-01,True,,,,0.0983556510279146,0.11163151068338298,0.12607521789365397,0.2454732675976615,0.12098522994289321,0.08061629807534845,0.3760616304820975,-0.4466566132218536
sentinel2,treatment_0001,target,treatment_0001,0,4,P04,2024-02,True,,,,0.03644503487026253,0.05692971284312178,0.07308930504252556,0.2054056270447356,0.2261058817206849,0.14569973516009646,0.4774890064070518,-0.5735970844423417
sentinel2,treatment_0001,target,treatment_0001,0,5,P05,2024-03,True,,,,0.04236185676684376,0.06033237925630675,0.06648245284377831,0.24894106459705553,0.2384612981641588,0.14833717787018033,0.5644094364173654,-0.5967151096543326
sentinel2,treatment_0001,target,treatment_0001,0,6,P06,2024-04,True,,,,0.03705621026385144,0.06494772092107552,0.05172681118137152,0.3206047152388436,0.2157936964347285,0.11942365961750984,0.7040419340618547,-0.6492855661104878
sentinel2,treatment_0001,target,treatment_0001,0,7,P07,2024-05,True,,,,0.039383085054730614,0.06988351644177394,0.03865025006079441,0.4282612981110937,0.2057250416646365,0.09979871093771081,0.8358386466843842,-0.7191877414466877
sentinel2,treatment_0001,target,treatment_0001,0,8,P08,2024-06,True,,,,0.043347617046717704,0.0742932990031956,0.04887883315373676,0.4519473066974426,0.21419550960636796,0.10579478096442525,0.8039929287082592,-0.7170990869232876
sentinel2,treatment_0001,target,treatment_0001,0,9,P09,2024-07,True,,,,0.042360773506902,0.06494347622192452,0.05121058727547113,0.38121500339970005,0.2357233211729716,0.11844278992014111,0.7598887599295111,-0.7047732054878002
sentinel2,treatment_0001,target,treatment_0001,0,10,P10,2024-08,True,,,,0.05027490283775189,0.06918235369012586,0.05228734869428798,0.36683190909474805,0.20763608182399906,0.10678597630404912,0.7454762913175743,-0.677694854057571
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,1,P01,2023-11,True,,,,0.03944099603172707,0.05397143427882577,0.06177486528582859,0.2081244339684948,0.21601438110040783,0.13740180868758792,0.5263174461297974,-0.5896640623024132
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,2,P02,2023-12,True,,,,0.029083080134003604,0.04360934230969578,0.05680227439695638,0.160976169071416,0.17561875303949565,0.11716632682816583,0.4667127967701469,-0.5725033347559927
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,3,P03,2024-01,True,,,,0.09187112361147343,0.10117287683937469,0.1168186120953385,0.20932813640210715,0.1314418346378604,0.09355882074511244,0.3161676328907398,-0.3920771714621013
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,4,P04,2024-02,True,,,,0.041866674921211045,0.0606740222606213,0.07967124308551944,0.18477061086218066,0.23105789646805763,0.15996547888370252,0.4017141900061279,-0.5132834134517869
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,5,P05,2024-03,True,,,,0.05094152539334888,0.06751447419255516,0.08072314979909313,0.21495020575702714,0.2533444514485881,0.17401913522070103,0.4516405024466904,-0.51432856395239
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,6,P06,2024-04,True,,,,0.04619473590406089,0.07224573582610205,0.06599187838480954,0.2797595628789857,0.23267865870518611,0.14318575639649825,0.6085024808068377,-0.5783132995813778
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,7,P07,2024-05,True,,,,0.049092118505528366,0.08001218521732896,0.0503655279360353,0.4065564163113187,0.21679964191089038,0.1142680522716521,0.769765100414404,-0.6597565605532054
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,8,P08,2024-06,True,,,,0.04346034711743746,0.07591834145667226,0.050714184988847714,0.4337135084614679,0.21699367704759356,0.11171572395059808,0.7778231733448112,-0.6895023825566843
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,9,P09,2024-07,True,,,,0.06091488202556125,0.08288541472814097,0.0671326634506319,0.3928961448985132,0.2467297803628975,0.13365511802740637,0.6977550278494737,-0.63906976248466
sentinel2,counterfactual_0001_01,donor,treatment_0001,1,10,P10,2024-08,True,,,,0.049132114558215645,0.06955701905681495,0.0507227429819195,0.36075095580805866,0.2163997695482475,0.11157181159899102,0.7556587777506502,-0.6784982981839808
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,1,P01,2023-11,True,,,,0.05386414578676212,0.07629860320389885,0.08718834435586433,0.28496997365004034,0.2629441620438558,0.16204454936580137,0.5255127756422788,-0.5730674751494589
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,2,P02,2023-12,True,,,,0.047317988520127335,0.07381052847070815,0.0926423685043815,0.25564116271173076,0.2718889522512758,0.178561994081215,0.46276144668244523,-0.5491317150386456
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,3,P03,2024-01,True,,,,0.07027689945489554,0.09178930999645969,0.11400611707921525,0.2581853445722693,0.1828469170726534,0.11532982062366169,0.3908983356381085,-0.481710479508788
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,4,P04,2024-02,True,,,,0.05004914233918604,0.07774977958065928,0.09763811401487472,0.24648624639740857,0.2647972650086105,0.17514565230911708,0.4337210307454353,-0.5221768466768484
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,5,P05,2024-03,True,,,,0.058325242707095895,0.08579923059952375,0.09187306652009727,0.3174852614167122,0.2931647780023127,0.1928171552903932,0.5422430663017097,-0.5634095870849827
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,6,P06,2024-04,True,,,,0.05157969814696279,0.0866232821271415,0.0728874817032631,0.3844167043855466,0.2715625777371712,0.1610692090093476,0.6687337499575315,-0.6221733169528191
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,7,P07,2024-05,True,,,,0.055097108249214696,0.08755783758299593,0.05780579665674568,0.44080083204322495,0.24555202155866762,0.1266974280459028,0.7548760596352319,-0.656911670032207
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,8,P08,2024-06,True,,,,0.05352434085578138,0.08628920208614908,0.06582512017151396,0.44049310839044126,0.27167868808477186,0.1458601999037138,0.737178599467448,-0.6694760381341537
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,9,P09,2024-07,True,,,,0.05755198029122911,0.08345186264170068,0.08163234988900712,0.34504224090918106,0.30866877277006577,0.18271551315030238,0.616829070108992,-0.6091900467762607
sentinel2,counterfactual_0001_02,donor,treatment_0001,2,10,P10,2024-08,True,,,,0.07166521920930383,0.09047637501293836,0.08217760029966215,0.3329732576552214,0.2681555726688033,0.15790881287372646,0.5959414638999863,-0.5652759911753874
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,1,P01,2023-11,True,,,,0.03728870216528086,0.06431897372453266,0.063862361659543,0.3185300655654249,0.25095729841436665,0.14276479256642752,0.6554842423509327,-0.6615048422259118
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,2,P02,2023-12,True,,,,0.046468777643720614,0.07572775226772568,0.09606497414907136,0.2609445545331203,0.23672318396328967,0.14909060856966677,0.4702271412718052,-0.554527928077474
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,3,P03,2024-01,True,,,,0.08254179439776546,0.10893053111940561,0.1403730272108482,0.28324963199431796,0.1986332549492331,0.12781507658183833,0.34636965029416616,-0.4558370642135125
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,4,P04,2024-02,True,,,,0.06692751214602419,0.09836812568109955,0.13110103429535325,0.26770872478770946,0.33388062444180555,0.22393227132608254,0.34629991552455147,-0.465520008186399
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,5,P05,2024-03,True,,,,0.06592603193251084,0.09327136075078313,0.10529643674216285,0.304893677065465,0.31648152136426383,0.1995224830753931,0.48510932000699947,-0.5319778406670276
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,6,P06,2024-04,True,,,,0.04455368111194723,0.07729701029604036,0.06009919625464029,0.3810313006844921,0.24743681005222776,0.13195995981641148,0.7188814396998915,-0.6551170810588188
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,7,P07,2024-05,True,,,,0.047325110388522565,0.07905310768341564,0.04687875707048304,0.45738003142422734,0.2263272033522099,0.10956318003794058,0.8118729669585752,-0.7032886336469648
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,8,P08,2024-06,True,,,,0.080682153853803,0.11349462315917845,0.08872764449595452,0.47320159303009623,0.2797375158850042,0.15368476617632515,0.6893942628752225,-0.6170977363727184
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,9,P09,2024-07,True,,,,0.05911844437774835,0.08721315073839603,0.08335570545381202,0.35004529951045515,0.2980367315568102,0.16519321617092902,0.6156354745377596,-0.5992843778353849
sentinel2,counterfactual_0001_03,donor,treatment_0001,3,10,P10,2024-08,True,,,,0.07384574185235278,0.09828722542617312,0.07596030981951865,0.41252712641926326,0.26239718771986575,0.14163551748742226,0.6826938711845643,-0.6075520420229192
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,1,P01,2023-11,True,,,,0.03570506819123989,0.055412822392468884,0.06982159601461842,0.24579728955092378,0.24309735309083186,0.1473183021586253,0.5389570307244759,-0.6314351132290934
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,2,P02,2023-12,True,,,,0.03325629847180763,0.052896353391671494,0.07331701805055509,0.20176355257877215,0.18550045091800157,0.11428129596898817,0.46006763081494767,-0.5758831129497782
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,3,P03,2024-01,True,,,,0.04978681018821342,0.06972684549247546,0.09496264099911711,0.21595148028985342,0.1954752131909462,0.1269402067289202,0.4109581858208306,-0.5390841040302127
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,4,P04,2024-02,True,,,,0.04685734740596105,0.06972620341161377,0.09465112259072651,0.20956210177999807,0.26720246059113234,0.17978187447031999,0.39523236249511356,-0.5209666784508918
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,5,P05,2024-03,True,,,,0.051315062349402356,0.07206379283453662,0.08658691804661417,0.24076016082207183,0.2747084647753042,0.17987522289468055,0.4646971111900067,-0.539497629788462
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,6,P06,2024-04,True,,,,0.04479205969283948,0.0726463142189018,0.06698164901897091,0.29479665730107285,0.25074234413476615,0.14783211937489177,0.6134620612203628,-0.5940475247638937
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,7,P07,2024-05,True,,,,0.04161901294757088,0.07255417129388043,0.04373014905745522,0.41446192543590293,0.21627226751927664,0.10940029407182099,0.8017773912472669,-0.696046570055121
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,8,P08,2024-06,True,,,,0.0440320949683764,0.07700531823607522,0.054171316643926506,0.43820858723760153,0.2445197824610412,0.1233453533176978,0.7728795598216962,-0.6944850524300402
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,9,P09,2024-07,True,,,,0.0436147584519355,0.07207341938874919,0.05167215967176738,0.391688226422087,0.2388160226494293,0.12020467597881307,0.7633322346777508,-0.6851264227845586
sentinel2,counterfactual_0001_04,donor,treatment_0001,4,10,P10,2024-08,True,,,,0.060298828360641744,0.0818513928907698,0.06353196642229575,0.3765820589627596,0.23075442998660947,0.12143092823121687,0.7151766178555314,-0.6448665214986794
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,1,P01,2023-11,True,,,,0.040515714217896355,0.06321409676752969,0.07159005009806874,0.27178698169930626,0.2529985444585011,0.1524596412182906,0.5666436225105741,-0.6159159351224619
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,2,P02,2023-12,True,,,,0.03920906778963141,0.06289074610357259,0.08111825326743197,0.2308284090020244,0.2265122146065849,0.1445946671830452,0.47808921712030444,-0.5738301324821427
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,3,P03,2024-01,True,,,,0.08308788601355321,0.10211771473188516,0.12446068324359204,0.2532231510552929,0.15161309875865045,0.0953278491660037,0.3668001656221731,-0.45924098303506006
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,4,P04,2024-02,True,,,,0.05109047159971081,0.07806564564755028,0.10083209996048421,0.24355342610063663,0.2784567099817242,0.18467568379940327,0.4199849613655076,-0.5185797704774848
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,5,P05,2024-03,True,,,,0.05087328212803695,0.07583922174026184,0.08311394480908954,0.2854594207913744,0.26880423506560625,0.1694977845415603,0.5387648960602668,-0.5733247525977593
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,6,P06,2024-04,True,,,,0.04300392615580478,0.07465079906313031,0.06059112350990779,0.35289057451928907,0.23751310683526125,0.13242269378440683,0.6952581388965131,-0.6401454007944901
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,7,P07,2024-05,True,,,,0.047426379930493485,0.07820238713907261,0.04919680920697485,0.42016353784133587,0.2187626163812376,0.11155095583459884,0.7892656084809242,-0.6841711043725761
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,8,P08,2024-06,True,,,,0.05338598675454804,0.08365910702986018,0.07033618772078301,0.4014251199966785,0.25922029241430167,0.14063449655049176,0.6988536595060958,-0.651082934636261
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,9,P09,2024-07,True,,,,0.04999197636147671,0.07506319488181534,0.07008691315210785,0.33294547117977047,0.28047785497438604,0.15880181364961238,0.6506192293145918,-0.6282971977965526
sentinel2,counterfactual_0001_05,donor,treatment_0001,5,10,P10,2024-08,True,,,,0.059514778051129126,0.08120409287085031,0.06445951385259388,0.36349307919524954,0.24506665534709507,0.13412690414127657,0.698554184464903,-0.6340938080786934
sentinel2,treatment_0002,target,treatment_0002,0,1,P01,2023-11,True,,,,0.030480634307490807,0.04276576326186225,0.05907146368822494,0.18245234306685867,0.21122955095065643,0.12970487209567017,0.5056687386858207,-0.6194637835123658
sentinel2,treatment_0002,target,treatment_0002,0,2,P02,2023-12,True,,,,0.02388907464540964,0.03593674157763675,0.05118318306692178,0.14815582787865822,0.17556584141684706,0.11431204777697747,0.5006290852761324,-0.631053485878673
sentinel2,treatment_0002,target,treatment_0002,0,3,P03,2024-01,True,,,,0.0496857023894536,0.05805553926913668,0.07332965893078718,0.1694482746366519,0.1668233851549871,0.11341588557242716,0.43549021641759783,-0.5468349873670834
sentinel2,treatment_0002,target,treatment_0002,0,4,P04,2024-02,True,,,,0.029784942706040544,0.044469159998815136,0.06224566227446487,0.15623491823800334,0.21333230071886533,0.14308761889216315,0.44128636657678955,-0.5704490744043461
sentinel2,treatment_0002,target,treatment_0002,0,5,P05,2024-03,True,,,,0.0384535193551942,0.05220173523374141,0.06806416047327808,0.18267278204670304,0.23749213803984257,0.1594450936289631,0.45793155668039154,-0.5583881948911236
sentinel2,treatment_0002,target,treatment_0002,0,6,P06,2024-04,True,,,,0.04104345660803131,0.06421130290989893,0.06250249005930089,0.23900273990854892,0.23771000850049903,0.1442497501159086,0.5757722293604017,-0.5697322787621854
