site_id,sensor,period_id,seq,valid_pixel_fraction,fill_method,arm
treatment_0010,sentinel1,before_P04,4,1.0,none,
treatment_0010,sentinel1,before_P05,5,1.0,none,
treatment_0010,sentinel1,before_P06,6,1.0,none,
treatment_0010,sentinel1,before_P07,7,1.0,none,
treatment_0010,sentinel1,before_P08,8,1.0,none,
treatment_0010,sentinel1,before_P09,9,1.0,none,
treatment_0010,sentinel1,before_P10,10,1.0,none,
treatment_0010,sentinel1,after_P01,11,1.0,none,
treatment_0010,sentinel1,after_P02,12,1.0,none,
treatment_0010,sentinel1,after_P03,13,1.0,none,
treatment_0010,sentinel1,after_P04,14,1.0,none,
treatment_0010,sentinel1,after_P05,15,1.0,none,
treatment_0010,sentinel1,after_P06,16,1.0,none,
treatment_0010,sentinel1,after_P07,17,1.0,none,
treatment_0010,sentinel1,after_P08,18,1.0,none,
treatment_0010,sentinel1,after_P09,19,1.0,none,
treatment_0010,sentinel1,after_P10,20,1.0,none,
treatment_0010,sentinel2,before_P01,1,0.3503578080580335,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P02,2,0.0,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P03,3,0.0,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P04,4,0.5036761101852759,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P05,5,0.8065875894520145,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P06,6,0.2917361043034996,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P07,7,0.7522791883148711,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P08,8,1.0,none,
treatment_0010,sentinel2,before_P09,9,0.060778355063229,generated_s1_to_s2,A
treatment_0010,sentinel2,before_P10,10,1.0,none,
treatment_0010,sentinel2,after_P01,11,1.0,none,
treatment_0010,sentinel2,after_P02,12,1.0,none,
treatment_0010,sentinel2,after_P03,13,0.0,generated_s1_to_s2,A
treatment_0010,sentinel2,after_P04,14,0.5786687579649054,generated_s1_to_s2,A
treatment_0010,sentinel2,after_P05,15,0.0,generated_s1_to_s2,A
treatment_0010,sentinel2,after_P06,16,0.2512498774629938,generated_s1_to_s2,A
treatment_0010,sentinel2,after_P07,17,0.662189981374375,generated_s1_to_s2,A
treatment_0010,sentinel2,after_P08,18,0.0852857562984021,generated_s1_to_s2,A
treatment_0010,sentinel2,after_P09,19,0.6483678070777374,generated_s1_to_s2,A
treatment_0010,sentinel2,after_P10,20,1.0,none,
